"subject_id","stimulus","color_scale","color_scale_c1","color_scale_c2","cluster","spatial_config","spatial_config_c","background","background_c","granularity","granularity_c","key_press","left_darkness","response_darker"
912817,"unshift_cont_autumn_black_R_2","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
912856,"unshift_cont_viridis_black_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
912869,"unshift_cont_plasma_white_L_5","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
912893,"unshift_cont_magma_black_R_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
913046,"unshift_cont_hot_white_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
913080,"unshift_cont_mako_black_R_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
913261,"unshift_cont_autumn_white_L_2","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
913269,"unshift_cont_viridis_white_L_3","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
913286,"unshift_cont_autumn_white_R_2","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,-1,0
913298,"unshift_cont_gray_white_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
913317,"unshift_cont_viridis_white_R_5","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,-1,0
913394,"unshift_cont_brewerBlue_black_R_3","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
913396,"unshift_cont_gray_black_R_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
913455,"unshift_cont_hot_white_L_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
913503,"unshift_cont_plasma_black_R_1","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
913519,"unshift_cont_mako_white_L_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
913527,"unshift_cont_brewerRed_white_L_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
913587,"unshift_cont_gray_white_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
913677,"unshift_cont_winter_black_R_5","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,-1,0
913770,"unshift_cont_gray_black_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,1,0
913816,"unshift_cont_mako_black_R_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
913842,"unshift_cont_viridis_white_R_1","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
913846,"unshift_cont_magma_black_L_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
913856,"unshift_cont_brewerBlue_black_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
913972,"unshift_cont_hot_black_L_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
913979,"unshift_cont_hot_black_R_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
914027,"unshift_cont_plasma_black_R_4","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
914066,"unshift_cont_brewerBlue_black_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
914253,"unshift_cont_brewerBlue_white_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
914275,"unshift_cont_magma_black_R_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
914319,"unshift_cont_hot_white_L_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
914322,"unshift_cont_brewerBlue_white_L_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
914365,"unshift_cont_brewerBlue_white_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
914471,"unshift_cont_plasma_white_R_5","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
914505,"unshift_cont_brewerBlue_white_R_3","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,-1,0
914511,"unshift_cont_gray_white_R_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,-1,0
914533,"unshift_cont_autumn_white_L_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,1,0
914564,"unshift_cont_autumn_white_R_5","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
914572,"unshift_cont_brewerBlue_white_R_3","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
914596,"unshift_cont_gray_white_L_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
914626,"unshift_cont_gray_black_L_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
914721,"unshift_cont_mako_white_L_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
914828,"unshift_cont_plasma_black_L_1","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,-1,1,1
914855,"unshift_cont_mako_white_L_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,1,0
914863,"unshift_cont_winter_white_R_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
914920,"unshift_cont_mako_black_R_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
914982,"unshift_cont_brewerRed_black_L_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
914997,"unshift_cont_viridis_black_L_1","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,-1,1,1
915004,"unshift_cont_hot_black_R_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,-1,0
915009,"unshift_cont_hot_white_L_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
915021,"unshift_cont_autumn_white_R_3","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
915176,"unshift_cont_magma_white_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,1,0
915190,"unshift_cont_mako_white_R_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
915199,"unshift_cont_magma_black_R_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,-1,0
915227,"unshift_cont_magma_black_R_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
915248,"unshift_cont_viridis_white_R_1","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
915390,"unshift_cont_mako_white_L_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
915424,"unshift_cont_brewerRed_white_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
915503,"unshift_cont_brewerRed_white_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
915568,"unshift_cont_brewerBlue_white_L_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
915611,"unshift_cont_gray_white_L_2","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
915628,"unshift_cont_hot_black_R_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
915647,"unshift_cont_brewerRed_black_R_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
915737,"unshift_cont_viridis_white_R_4","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,-1,0
915762,"unshift_cont_viridis_black_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,-1,-1,0
915785,"unshift_cont_plasma_black_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,-1,1,1
915787,"unshift_cont_brewerRed_white_R_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
915801,"unshift_cont_winter_black_L_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,1,0
915855,"unshift_cont_brewerRed_black_L_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
915866,"unshift_cont_winter_black_R_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
916035,"unshift_cont_autumn_black_L_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
916157,"unshift_cont_brewerRed_black_R_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
916172,"unshift_cont_autumn_white_R_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,-1,0
916256,"unshift_cont_plasma_black_R_3","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
916319,"unshift_cont_magma_white_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,-1,0
916346,"unshift_cont_brewerBlue_white_L_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
916385,"unshift_cont_autumn_black_L_2","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
916398,"unshift_cont_brewerBlue_white_R_1","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
916413,"unshift_cont_hot_white_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
916502,"unshift_cont_viridis_black_R_5","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
916506,"unshift_cont_brewerRed_black_R_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
916555,"unshift_cont_winter_black_R_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
916563,"unshift_cont_hot_black_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
916639,"unshift_cont_mako_black_L_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
916661,"unshift_cont_brewerBlue_black_L_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
916749,"unshift_cont_brewerRed_white_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
916758,"unshift_cont_brewerBlue_black_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
916780,"unshift_cont_winter_white_R_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,-1,0
916849,"unshift_cont_viridis_white_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,-1,0
916893,"unshift_cont_mako_white_R_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
916922,"unshift_cont_hot_black_R_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
916931,"unshift_cont_autumn_white_R_3","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
916944,"unshift_cont_autumn_white_L_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
916994,"unshift_cont_brewerBlue_black_L_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,1,0
917021,"unshift_cont_gray_black_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
917077,"unshift_cont_hot_black_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
917099,"unshift_cont_brewerRed_white_L_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
917150,"unshift_cont_magma_black_R_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
917208,"unshift_cont_winter_black_L_5","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
917215,"unshift_cont_mako_black_R_2","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
917242,"unshift_cont_viridis_white_L_5","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
917250,"unshift_cont_viridis_white_L_1","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
917300,"unshift_cont_hot_white_R_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
917321,"unshift_cont_viridis_black_R_3","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
917369,"unshift_cont_gray_white_R_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
917375,"unshift_cont_magma_black_L_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,1,0
917448,"unshift_cont_hot_black_R_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
917454,"unshift_cont_winter_black_R_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,-1,0
917485,"unshift_cont_magma_black_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
917508,"unshift_cont_magma_black_L_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
917598,"unshift_cont_magma_white_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,1,0
917624,"unshift_cont_viridis_black_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,-1,1
917689,"unshift_cont_hot_white_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
917773,"unshift_cont_mako_white_L_2","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
917799,"unshift_cont_brewerBlue_black_R_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
917839,"unshift_cont_autumn_white_L_1","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,1,0
917903,"unshift_cont_mako_black_R_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
917981,"unshift_cont_hot_white_L_2","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
918022,"unshift_cont_plasma_white_R_4","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
918042,"unshift_cont_gray_white_R_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
918084,"unshift_cont_hot_black_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
918121,"unshift_cont_mako_white_L_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
918132,"unshift_cont_autumn_black_L_1","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
918232,"unshift_cont_gray_white_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
918322,"unshift_cont_winter_white_L_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
918377,"unshift_cont_brewerBlue_white_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
918426,"unshift_cont_autumn_black_L_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,-1,1,1
918433,"unshift_cont_winter_white_R_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
918434,"unshift_cont_hot_black_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
918448,"unshift_cont_plasma_white_L_4","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,1,0
918465,"unshift_cont_autumn_white_L_3","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
918469,"unshift_cont_viridis_white_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
918478,"unshift_cont_plasma_white_R_3","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
918530,"unshift_cont_brewerBlue_white_R_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
918586,"unshift_cont_gray_black_L_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
918627,"unshift_cont_winter_white_L_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
918685,"unshift_cont_brewerRed_black_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
918721,"unshift_cont_magma_white_R_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
918738,"unshift_cont_brewerRed_white_L_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
918841,"unshift_cont_winter_white_R_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
918927,"unshift_cont_viridis_black_L_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,1,0
918934,"unshift_cont_hot_black_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
918962,"unshift_cont_magma_white_R_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
918968,"unshift_cont_brewerRed_black_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
919158,"unshift_cont_viridis_white_L_4","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,1,0
919272,"unshift_cont_gray_black_R_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
919316,"unshift_cont_plasma_white_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
919326,"unshift_cont_mako_black_L_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,1,0
919380,"unshift_cont_magma_black_L_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
919411,"unshift_cont_mako_black_L_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,1,0
919518,"unshift_cont_brewerRed_white_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,-1,0
919581,"unshift_cont_gray_white_R_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
919612,"unshift_cont_brewerRed_white_L_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,-1,1,1
919613,"unshift_cont_viridis_white_L_2","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
919637,"unshift_cont_magma_white_L_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
919653,"unshift_cont_gray_black_R_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
919685,"unshift_cont_autumn_white_R_3","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
919721,"unshift_cont_brewerBlue_black_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
919783,"unshift_cont_viridis_white_L_3","viridis",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
919813,"unshift_cont_brewerRed_white_R_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
919867,"unshift_cont_winter_white_R_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
919871,"unshift_cont_plasma_black_L_4","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,1,0
919935,"unshift_cont_magma_black_R_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
919975,"unshift_cont_mako_white_R_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910051,"unshift_cont_magma_white_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
910083,"unshift_cont_plasma_white_R_3","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
910128,"unshift_cont_hot_white_R_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910154,"unshift_cont_magma_black_L_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
910176,"unshift_cont_plasma_black_L_1","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,1,1,0
910179,"unshift_cont_hot_white_L_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
910223,"unshift_cont_winter_white_L_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
910237,"unshift_cont_plasma_white_L_5","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
910238,"unshift_cont_gray_black_L_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
910253,"unshift_cont_brewerBlue_black_R_3","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
910256,"unshift_cont_winter_black_L_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,-1,1,1
910280,"unshift_cont_plasma_black_R_1","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"black",-1,"continuous",1,-1,-1,0
910321,"unshift_cont_autumn_black_R_5","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
910416,"unshift_cont_gray_white_R_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,-1,0
910448,"unshift_cont_winter_white_R_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910473,"unshift_cont_autumn_black_R_4","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
910499,"unshift_cont_magma_white_R_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910529,"unshift_cont_gray_white_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910593,"unshift_cont_brewerRed_black_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"black",-1,"continuous",1,1,-1,1
910606,"unshift_cont_autumn_white_R_5","autumn",-0.489730442981136,-1.36776915295093,"mono","unshift",1,"white",1,"continuous",1,1,-1,1
910641,"unshift_cont_magma_white_R_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,1,-1,1
910716,"unshift_cont_plasma_white_R_4","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,1,-1,1
910749,"unshift_cont_plasma_white_L_2","plasma",2.04185999210683,-0.226180576073917,"spiral","unshift",1,"white",1,"continuous",1,-1,1,1
910789,"unshift_cont_mako_white_L_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"white",1,"continuous",1,-1,1,1
910902,"unshift_cont_gray_black_R_1","gray",-0.489730442981136,0.915408000803096,"blackwhite","unshift",1,"black",-1,"continuous",1,1,-1,1
